name,url,promoted_content,query,tweet_volume
#Tokyo2020,http://twitter.com/search?q=%23Tokyo2020,,%23Tokyo2020,1237623
#Wrestling,http://twitter.com/search?q=%23Wrestling,,%23Wrestling,61242
#RaviKumarDahiya,http://twitter.com/search?q=%23RaviKumarDahiya,,%23RaviKumarDahiya,15237
#womenshockey,http://twitter.com/search?q=%23womenshockey,,%23womenshockey,
#indvsarg,http://twitter.com/search?q=%23indvsarg,,%23indvsarg,
Argentina,http://twitter.com/search?q=Argentina,,Argentina,187536
Ashwin,http://twitter.com/search?q=Ashwin,,Ashwin,
Bumrah,http://twitter.com/search?q=Bumrah,,Bumrah,
Gurjit Kaur,http://twitter.com/search?q=%22Gurjit+Kaur%22,,%22Gurjit+Kaur%22,
jikook,http://twitter.com/search?q=jikook,,jikook,180627
रवि दहिया,http://twitter.com/search?q=%22%E0%A4%B0%E0%A4%B5%E0%A4%BF+%E0%A4%A6%E0%A4%B9%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,,%22%E0%A4%B0%E0%A4%B5%E0%A4%BF+%E0%A4%A6%E0%A4%B9%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,15768
Go for Gold,http://twitter.com/search?q=%22Go+for+Gold%22,,%22Go+for+Gold%22,11794
Jadeja,http://twitter.com/search?q=Jadeja,,Jadeja,
Kazakhstan,http://twitter.com/search?q=Kazakhstan,,Kazakhstan,
Siraj,http://twitter.com/search?q=Siraj,,Siraj,
Ishant,http://twitter.com/search?q=Ishant,,Ishant,
Finals,http://twitter.com/search?q=Finals,,Finals,140993
England,http://twitter.com/search?q=England,,England,111951
Shardul,http://twitter.com/search?q=Shardul,,Shardul,
57kg FINAL,http://twitter.com/search?q=%2257kg+FINAL%22,,%2257kg+FINAL%22,12502
Rory Burns,http://twitter.com/search?q=%22Rory+Burns%22,,%22Rory+Burns%22,
WHAT A COMEBACK,http://twitter.com/search?q=%22WHAT+A+COMEBACK%22,,%22WHAT+A+COMEBACK%22,11384
Shami,http://twitter.com/search?q=Shami,,Shami,
Salim,http://twitter.com/search?q=Salim,,Salim,13512
PMO Fair Justice 4 Sushant,http://twitter.com/search?q=%22PMO+Fair+Justice+4+Sushant%22,,%22PMO+Fair+Justice+4+Sushant%22,106061
thakur,http://twitter.com/search?q=thakur,,thakur,12427
Grealish,http://twitter.com/search?q=Grealish,,Grealish,66926
Kohli,http://twitter.com/search?q=Kohli,,Kohli,24366
David Taylor,http://twitter.com/search?q=%22David+Taylor%22,,%22David+Taylor%22,
From 2-9,http://twitter.com/search?q=%22From+2-9%22,,%22From+2-9%22,10336
Boom Boom,http://twitter.com/search?q=%22Boom+Boom%22,,%22Boom+Boom%22,64505
RKVIANS KI DHADKAN RKV,http://twitter.com/search?q=%22RKVIANS+KI+DHADKAN+RKV%22,,%22RKVIANS+KI+DHADKAN+RKV%22,41360
Crawley,http://twitter.com/search?q=Crawley,,Crawley,
Toss,http://twitter.com/search?q=Toss,,Toss,18971
WE LOVE ALLU ARJUN,http://twitter.com/search?q=%22WE+LOVE+ALLU+ARJUN%22,,%22WE+LOVE+ALLU+ARJUN%22,
Wicket,http://twitter.com/search?q=Wicket,,Wicket,
Sony Liv,http://twitter.com/search?q=%22Sony+Liv%22,,%22Sony+Liv%22,
Jaddu,http://twitter.com/search?q=Jaddu,,Jaddu,
vmin,http://twitter.com/search?q=vmin,,vmin,99182
Memories 2020,http://twitter.com/search?q=%22Memories+2020%22,,%22Memories+2020%22,299401
entrapped first look,http://twitter.com/search?q=%22entrapped+first+look%22,,%22entrapped+first+look%22,
1st Test,http://twitter.com/search?q=%221st+Test%22,,%221st+Test%22,
Trent Bridge,http://twitter.com/search?q=%22Trent+Bridge%22,,%22Trent+Bridge%22,
रवि कुमार दहिया,http://twitter.com/search?q=%22%E0%A4%B0%E0%A4%B5%E0%A4%BF+%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%B0+%E0%A4%A6%E0%A4%B9%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,,%22%E0%A4%B0%E0%A4%B5%E0%A4%BF+%E0%A4%95%E0%A5%81%E0%A4%AE%E0%A4%BE%E0%A4%B0+%E0%A4%A6%E0%A4%B9%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,
Nirbhaya,http://twitter.com/search?q=Nirbhaya,,Nirbhaya,
#ENGvIND,http://twitter.com/search?q=%23ENGvIND,,%23ENGvIND,29093
#Olympics,http://twitter.com/search?q=%23Olympics,,%23Olympics,402006
#InnovationInBharat,http://twitter.com/search?q=%23InnovationInBharat,,%23InnovationInBharat,15562
#LovlinaBorgohain,http://twitter.com/search?q=%23LovlinaBorgohain,,%23LovlinaBorgohain,24128
#Boxing,http://twitter.com/search?q=%23Boxing,,%23Boxing,44889
