name,url,promoted_content,query,tweet_volume
#iQOOZ6ProonAmazon,http://twitter.com/search?q=%23iQOOZ6ProonAmazon,,%23iQOOZ6ProonAmazon,
#MoonKnight,http://twitter.com/search?q=%23MoonKnight,,%23MoonKnight,122481
#BoriaMajumdar,http://twitter.com/search?q=%23BoriaMajumdar,,%23BoriaMajumdar,
#RepoRate,http://twitter.com/search?q=%23RepoRate,,%23RepoRate,
#rbigovernor,http://twitter.com/search?q=%23rbigovernor,,%23rbigovernor,
Vote for RCB,http://twitter.com/search?q=%22Vote+for+RCB%22,,%22Vote+for+RCB%22,
FOREVER TRIO PRANISHA,http://twitter.com/search?q=%22FOREVER+TRIO+PRANISHA%22,,%22FOREVER+TRIO+PRANISHA%22,30549
Jake Lockley,http://twitter.com/search?q=%22Jake+Lockley%22,,%22Jake+Lockley%22,18019
Layla,http://twitter.com/search?q=Layla,,Layla,18040
Bollywood Cabal Betrayed SSR,http://twitter.com/search?q=%22Bollywood+Cabal+Betrayed+SSR%22,,%22Bollywood+Cabal+Betrayed+SSR%22,64845
Finland,http://twitter.com/search?q=Finland,,Finland,19195
FOMC,http://twitter.com/search?q=FOMC,,FOMC,18643
Iceland,http://twitter.com/search?q=Iceland,,Iceland,
EUNWOO,http://twitter.com/search?q=EUNWOO,,EUNWOO,18508
Norway,http://twitter.com/search?q=Norway,,Norway,14747
Teleprompter,http://twitter.com/search?q=Teleprompter,,Teleprompter,12078
Press,http://twitter.com/search?q=Press,,Press,360192
Zomato,http://twitter.com/search?q=Zomato,,Zomato,
Azerbaijan,http://twitter.com/search?q=Azerbaijan,,Azerbaijan,13234
Arnab,http://twitter.com/search?q=Arnab,,Arnab,
Godi,http://twitter.com/search?q=Godi,,Godi,
#BJPGundoKiParty,http://twitter.com/search?q=%23BJPGundoKiParty,,%23BJPGundoKiParty,12381
#WriddhimanSaha,http://twitter.com/search?q=%23WriddhimanSaha,,%23WriddhimanSaha,
#HoodaFirSe,http://twitter.com/search?q=%23HoodaFirSe,,%23HoodaFirSe,
#rbipolicy,http://twitter.com/search?q=%23rbipolicy,,%23rbipolicy,
#inflation,http://twitter.com/search?q=%23inflation,,%23inflation,12390
#OhMyGOD,http://twitter.com/search?q=%23OhMyGOD,,%23OhMyGOD,17589
#Liger,http://twitter.com/search?q=%23Liger,,%23Liger,
#BCCI,http://twitter.com/search?q=%23BCCI,,%23BCCI,
#LICIPO,http://twitter.com/search?q=%23LICIPO,,%23LICIPO,
#BhupeshTuharDwar,http://twitter.com/search?q=%23BhupeshTuharDwar,,%23BhupeshTuharDwar,
#RCBvCSK,http://twitter.com/search?q=%23RCBvCSK,,%23RCBvCSK,10468
#StarWarsDay,http://twitter.com/search?q=%23StarWarsDay,,%23StarWarsDay,71971
#KoffeeWithKaran,http://twitter.com/search?q=%23KoffeeWithKaran,,%23KoffeeWithKaran,
#ShaktikantaDas,http://twitter.com/search?q=%23ShaktikantaDas,,%23ShaktikantaDas,
#MayThe4thBeWithYou,http://twitter.com/search?q=%23MayThe4thBeWithYou,,%23MayThe4thBeWithYou,127553
#ratehike,http://twitter.com/search?q=%23ratehike,,%23ratehike,
#EraOfShehnaaz,http://twitter.com/search?q=%23EraOfShehnaaz,,%23EraOfShehnaaz,29528
#VijayDeverakonda,http://twitter.com/search?q=%23VijayDeverakonda,,%23VijayDeverakonda,
#भगवा_हटाओ_तिरंगा_लगाओ,http://twitter.com/search?q=%23%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%BE_%E0%A4%B9%E0%A4%9F%E0%A4%BE%E0%A4%93_%E0%A4%A4%E0%A4%BF%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A4%BE_%E0%A4%B2%E0%A4%97%E0%A4%BE%E0%A4%93,,%23%E0%A4%AD%E0%A4%97%E0%A4%B5%E0%A4%BE_%E0%A4%B9%E0%A4%9F%E0%A4%BE%E0%A4%93_%E0%A4%A4%E0%A4%BF%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A4%BE_%E0%A4%B2%E0%A4%97%E0%A4%BE%E0%A4%93,13249
#TipuSultan,http://twitter.com/search?q=%23TipuSultan,,%23TipuSultan,
#niftyOptions,http://twitter.com/search?q=%23niftyOptions,,%23niftyOptions,
#NishantBhat,http://twitter.com/search?q=%23NishantBhat,,%23NishantBhat,
#OnePlus10ROnAmazon,http://twitter.com/search?q=%23OnePlus10ROnAmazon,,%23OnePlus10ROnAmazon,
#interestrates,http://twitter.com/search?q=%23interestrates,,%23interestrates,
#wednesdaythought,http://twitter.com/search?q=%23wednesdaythought,,%23wednesdaythought,17130
#ManOfMassesRamCharan,http://twitter.com/search?q=%23ManOfMassesRamCharan,,%23ManOfMassesRamCharan,
#NEET,http://twitter.com/search?q=%23NEET,,%23NEET,
#HBDTrisha,http://twitter.com/search?q=%23HBDTrisha,,%23HBDTrisha,
#ShamitaShetty,http://twitter.com/search?q=%23ShamitaShetty,,%23ShamitaShetty,21823
